category,phash_distance,image_a,image_b,resolution_a,resolution_b
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000058.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000086.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000058.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000088.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000059.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000062.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000059.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000069.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000059.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000071.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000059.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000059.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000073.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000059.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000074.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000059.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000075.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000059.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000076.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000060.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000061.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000060.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000092.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000061.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000066.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000061.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000067.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000061.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000068.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000061.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000078.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000061.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000079.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000063.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000064.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000063.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000063.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000074.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000063.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000075.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000063.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000076.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000064.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000065.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000064.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000070.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000064.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000092.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000064.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000095.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000065.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000065.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000074.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000065.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000075.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000065.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000076.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000066.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000079.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000067.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000079.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000068.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000079.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000069.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000080.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000070.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000070.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000074.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000070.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000075.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000070.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000076.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000071.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000071.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000074.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000071.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000075.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000071.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000076.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000074.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000075.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000076.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000084.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000093.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000072.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000094.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000073.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000074.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000073.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000075.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000073.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000076.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000073.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000079.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000077.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000078.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000081.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000085.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000081.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000086.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000082.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000083.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000082.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000084.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000082.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000093.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000082.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000094.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000082.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000095.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000083.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000084.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000083.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000089.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000083.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000090.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000083.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000091.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000083.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000093.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000083.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000094.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000084.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000089.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000084.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000091.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000084.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000095.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000085.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000086.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000089.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000093.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000089.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000094.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000089.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000095.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000091.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000093.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000091.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000094.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000091.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000095.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000092.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000095.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000093.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000095.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000094.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000095.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000130.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000956.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000131.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000956.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000203.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000204.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000243.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000244.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000243.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000245.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000253.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000254.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000258.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000260.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000267.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000273.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000267.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000274.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000268.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000273.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000268.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000274.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000273.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000274.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000274.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000275.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000274.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000278.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000277.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000278.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000315.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000316.jpg,640x640,640x640
